,state,date,region_name,dailycases,note,CODE_2
162,Australia,2020-07-05,Australian Capital Territory,0,,AUS.2_1
163,Australia,2020-07-06,Australian Capital Territory,0,,AUS.2_1
164,Australia,2020-07-07,Australian Capital Territory,0,,AUS.2_1
165,Australia,2020-07-08,Australian Capital Territory,3,,AUS.2_1
166,Australia,2020-07-09,Australian Capital Territory,1,,AUS.2_1
167,Australia,2020-07-10,Australian Capital Territory,1,,AUS.2_1
168,Australia,2020-07-11,Australian Capital Territory,0,,AUS.2_1
169,Australia,2020-07-12,Australian Capital Territory,0,,AUS.2_1
170,Australia,2020-07-13,Australian Capital Territory,0,,AUS.2_1
171,Australia,2020-07-14,Australian Capital Territory,0,,AUS.2_1
172,Australia,2020-07-15,Australian Capital Territory,0,,AUS.2_1
173,Australia,2020-07-16,Australian Capital Territory,0,,AUS.2_1
174,Australia,2020-07-17,Australian Capital Territory,0,,AUS.2_1
175,Australia,2020-07-18,Australian Capital Territory,0,,AUS.2_1
176,Australia,2020-07-19,Australian Capital Territory,0,,AUS.2_1
177,Australia,2020-07-20,Australian Capital Territory,0,,AUS.2_1
178,Australia,2020-07-21,Australian Capital Territory,0,,AUS.2_1
179,Australia,2020-07-22,Australian Capital Territory,0,,AUS.2_1
180,Australia,2020-07-23,Australian Capital Territory,0,,AUS.2_1
181,Australia,2020-07-24,Australian Capital Territory,0,,AUS.2_1
182,Australia,2020-07-25,Australian Capital Territory,0,,AUS.2_1
183,Australia,2020-07-26,Australian Capital Territory,0,,AUS.2_1
184,Australia,2020-07-27,Australian Capital Territory,0,,AUS.2_1
185,Australia,2020-07-28,Australian Capital Territory,0,,AUS.2_1
186,Australia,2020-07-29,Australian Capital Territory,0,,AUS.2_1
187,Australia,2020-07-30,Australian Capital Territory,0,,AUS.2_1
188,Australia,2020-07-31,Australian Capital Territory,0,,AUS.2_1
189,Australia,2020-08-01,Australian Capital Territory,0,,AUS.2_1
190,Australia,2020-08-02,Australian Capital Territory,0,,AUS.2_1
191,Australia,2020-08-03,Australian Capital Territory,0,,AUS.2_1
192,Australia,2020-08-04,Australian Capital Territory,0,,AUS.2_1
193,Australia,2020-08-05,Australian Capital Territory,0,,AUS.2_1
194,Australia,2020-08-06,Australian Capital Territory,0,,AUS.2_1
195,Australia,2020-08-07,Australian Capital Territory,0,,AUS.2_1
196,Australia,2020-08-08,Australian Capital Territory,0,,AUS.2_1
197,Australia,2020-08-09,Australian Capital Territory,0,,AUS.2_1
198,Australia,2020-08-10,Australian Capital Territory,0,,AUS.2_1
199,Australia,2020-08-11,Australian Capital Territory,0,,AUS.2_1
200,Australia,2020-08-12,Australian Capital Territory,0,,AUS.2_1
201,Australia,2020-08-13,Australian Capital Territory,0,,AUS.2_1
202,Australia,2020-08-14,Australian Capital Territory,0,,AUS.2_1
203,Australia,2020-08-15,Australian Capital Territory,0,,AUS.2_1
204,Australia,2020-08-16,Australian Capital Territory,0,,AUS.2_1
205,Australia,2020-08-17,Australian Capital Territory,0,,AUS.2_1
206,Australia,2020-08-18,Australian Capital Territory,0,,AUS.2_1
207,Australia,2020-08-19,Australian Capital Territory,0,,AUS.2_1
208,Australia,2020-08-20,Australian Capital Territory,0,,AUS.2_1
209,Australia,2020-08-21,Australian Capital Territory,0,,AUS.2_1
210,Australia,2020-08-22,Australian Capital Territory,0,,AUS.2_1
211,Australia,2020-08-23,Australian Capital Territory,0,,AUS.2_1
212,Australia,2020-08-24,Australian Capital Territory,0,,AUS.2_1
213,Australia,2020-08-25,Australian Capital Territory,0,,AUS.2_1
