,state,date,region_name,dailycases,note,CODE_2
121,India,2020-04-17,Andhra Pradesh,38.0,,IND.2_1
122,India,2020-04-18,Andhra Pradesh,31.0,,IND.2_1
123,India,2020-04-19,Andhra Pradesh,44.0,,IND.2_1
124,India,2020-04-20,Andhra Pradesh,75.0,,IND.2_1
125,India,2020-04-21,Andhra Pradesh,35.0,,IND.2_1
126,India,2020-04-22,Andhra Pradesh,56.0,,IND.2_1
127,India,2020-04-23,Andhra Pradesh,80.0,,IND.2_1
128,India,2020-04-24,Andhra Pradesh,62.0,,IND.2_1
129,India,2020-04-25,Andhra Pradesh,61.0,,IND.2_1
130,India,2020-04-26,Andhra Pradesh,81.0,,IND.2_1
131,India,2020-04-02,Arunachal Pradesh,1.0,,IND.3_1
132,India,2020-03-31,Assam,1.0,,IND.4_1
133,India,2020-04-01,Assam,15.0,,IND.4_1
134,India,2020-04-03,Assam,7.0,,IND.4_1
135,India,2020-04-04,Assam,3.0,,IND.4_1
136,India,2020-04-07,Assam,2.0,,IND.4_1
137,India,2020-04-09,Assam,1.0,,IND.4_1
138,India,2020-04-12,Assam,1.0,,IND.4_1
139,India,2020-04-13,Assam,2.0,,IND.4_1
140,India,2020-04-14,Assam,1.0,,IND.4_1
141,India,2020-04-16,Assam,2.0,,IND.4_1
142,India,2020-04-23,Assam,1.0,,IND.4_1
143,India,2020-03-22,Bihar,2.0,,IND.5_1
144,India,2020-03-23,Bihar,1.0,,IND.5_1
145,India,2020-03-25,Bihar,1.0,,IND.5_1
146,India,2020-03-26,Bihar,3.0,,IND.5_1
147,India,2020-03-27,Bihar,2.0,,IND.5_1
148,India,2020-03-28,Bihar,2.0,,IND.5_1
149,India,2020-03-29,Bihar,4.0,,IND.5_1
150,India,2020-03-31,Bihar,6.0,,IND.5_1
151,India,2020-04-01,Bihar,3.0,,IND.5_1
152,India,2020-04-02,Bihar,5.0,,IND.5_1
153,India,2020-04-03,Bihar,2.0,,IND.5_1
154,India,2020-04-04,Bihar,1.0,,IND.5_1
155,India,2020-04-07,Bihar,6.0,,IND.5_1
156,India,2020-04-08,Bihar,1.0,,IND.5_1
157,India,2020-04-09,Bihar,19.0,,IND.5_1
158,India,2020-04-10,Bihar,2.0,,IND.5_1
159,India,2020-04-11,Bihar,4.0,,IND.5_1
160,India,2020-04-13,Bihar,2.0,,IND.5_1
161,India,2020-04-15,Bihar,6.0,,IND.5_1
162,India,2020-04-16,Bihar,11.0,,IND.5_1
163,India,2020-04-17,Bihar,2.0,,IND.5_1
164,India,2020-04-18,Bihar,1.0,,IND.5_1
165,India,2020-04-19,Bihar,10.0,,IND.5_1
166,India,2020-04-20,Bihar,17.0,,IND.5_1
167,India,2020-04-21,Bihar,13.0,,IND.5_1
168,India,2020-04-22,Bihar,17.0,,IND.5_1
169,India,2020-04-23,Bihar,27.0,,IND.5_1
170,India,2020-04-24,Bihar,53.0,,IND.5_1
171,India,2020-04-25,Bihar,28.0,,IND.5_1
172,India,2020-04-26,Bihar,26.0,,IND.5_1
173,India,2020-03-19,Chandigarh,1.0,,IND.6_1
174,India,2020-03-20,Chandigarh,4.0,,IND.6_1
175,India,2020-03-22,Chandigarh,1.0,,IND.6_1
176,India,2020-03-23,Chandigarh,1.0,,IND.6_1
177,India,2020-03-27,Chandigarh,1.0,,IND.6_1
178,India,2020-03-30,Chandigarh,5.0,,IND.6_1
179,India,2020-03-31,Chandigarh,2.0,,IND.6_1
180,India,2020-04-01,Chandigarh,2.0,,IND.6_1
181,India,2020-04-02,Chandigarh,1.0,,IND.6_1
182,India,2020-04-10,Chandigarh,1.0,,IND.6_1
183,India,2020-04-12,Chandigarh,2.0,,IND.6_1
184,India,2020-04-18,Chandigarh,2.0,,IND.6_1
185,India,2020-04-19,Chandigarh,3.0,,IND.6_1
186,India,2020-04-21,Chandigarh,1.0,,IND.6_1
187,India,2020-04-25,Chandigarh,1.0,,IND.6_1
188,India,2020-04-26,Chandigarh,8.0,,IND.6_1
189,India,2020-03-19,Chhattisgarh,1.0,,IND.7_1
190,India,2020-03-25,Chhattisgarh,2.0,,IND.7_1
191,India,2020-03-26,Chhattisgarh,3.0,,IND.7_1
192,India,2020-03-28,Chhattisgarh,1.0,,IND.7_1
193,India,2020-03-30,Chhattisgarh,1.0,,IND.7_1
194,India,2020-03-31,Chhattisgarh,1.0,,IND.7_1
195,India,2020-04-04,Chhattisgarh,1.0,,IND.7_1
196,India,2020-04-09,Chhattisgarh,8.0,,IND.7_1
197,India,2020-04-11,Chhattisgarh,7.0,,IND.7_1
198,India,2020-04-12,Chhattisgarh,6.0,,IND.7_1
199,India,2020-04-14,Chhattisgarh,2.0,,IND.7_1
200,India,2020-04-16,Chhattisgarh,3.0,,IND.7_1
201,India,2020-04-25,Chhattisgarh,1.0,,IND.7_1
202,India,2020-03-02,NCT of Delhi,1.0,,IND.25_1
203,India,2020-03-05,NCT of Delhi,1.0,,IND.25_1
204,India,2020-03-06,NCT of Delhi,1.0,,IND.25_1
205,India,2020-03-09,NCT of Delhi,1.0,,IND.25_1
206,India,2020-03-11,NCT of Delhi,1.0,,IND.25_1
207,India,2020-03-12,NCT of Delhi,1.0,,IND.25_1
208,India,2020-03-13,NCT of Delhi,1.0,,IND.25_1
