,state,date,region_name,dailycases,note,CODE_2
126,Argentina,2020-04-28,Ciudad de Buenos Aires,50.0,,ARG.5_1
127,Argentina,2020-04-29,Ciudad de Buenos Aires,34.0,,ARG.5_1
128,Argentina,2020-04-30,Ciudad de Buenos Aires,45.0,,ARG.5_1
129,Argentina,2020-05-01,Ciudad de Buenos Aires,29.0,,ARG.5_1
130,Argentina,2020-05-02,Ciudad de Buenos Aires,58.0,,ARG.5_1
131,Argentina,2020-05-03,Ciudad de Buenos Aires,49.0,,ARG.5_1
132,Argentina,2020-05-04,Ciudad de Buenos Aires,43.0,,ARG.5_1
133,Argentina,2020-05-05,Ciudad de Buenos Aires,57.0,,ARG.5_1
134,Argentina,2020-05-06,Ciudad de Buenos Aires,102.0,,ARG.5_1
135,Argentina,2020-05-07,Ciudad de Buenos Aires,77.0,,ARG.5_1
136,Argentina,2020-05-08,Ciudad de Buenos Aires,130.0,,ARG.5_1
137,Argentina,2020-05-09,Ciudad de Buenos Aires,83.0,,ARG.5_1
138,Argentina,2020-05-10,Ciudad de Buenos Aires,165.0,,ARG.5_1
139,Argentina,2020-05-11,Ciudad de Buenos Aires,137.0,,ARG.5_1
140,Argentina,2020-05-12,Ciudad de Buenos Aires,188.0,,ARG.5_1
141,Argentina,2020-05-13,Ciudad de Buenos Aires,179.0,,ARG.5_1
142,Argentina,2020-05-14,Ciudad de Buenos Aires,153.0,,ARG.5_1
143,Argentina,2020-05-15,Ciudad de Buenos Aires,215.0,,ARG.5_1
144,Argentina,2020-05-16,Ciudad de Buenos Aires,193.0,,ARG.5_1
145,Argentina,2020-05-17,Ciudad de Buenos Aires,147.0,,ARG.5_1
146,Argentina,2020-05-18,Ciudad de Buenos Aires,169.0,,ARG.5_1
147,Argentina,2020-05-19,Ciudad de Buenos Aires,224.0,,ARG.5_1
148,Argentina,2020-05-20,Ciudad de Buenos Aires,257.0,,ARG.5_1
149,Argentina,2020-05-21,Ciudad de Buenos Aires,379.0,,ARG.5_1
150,Argentina,2020-05-22,Ciudad de Buenos Aires,404.0,,ARG.5_1
151,Argentina,2020-05-23,Ciudad de Buenos Aires,400.0,,ARG.5_1
152,Argentina,2020-03-09,Chaco,5.0,,ARG.3_1
153,Argentina,2020-03-15,Chaco,4.0,,ARG.3_1
154,Argentina,2020-03-16,Chaco,3.0,,ARG.3_1
155,Argentina,2020-03-17,Chaco,1.0,,ARG.3_1
156,Argentina,2020-03-18,Chaco,1.0,,ARG.3_1
157,Argentina,2020-03-19,Chaco,2.0,,ARG.3_1
158,Argentina,2020-03-20,Chaco,1.0,,ARG.3_1
159,Argentina,2020-03-21,Chaco,5.0,,ARG.3_1
160,Argentina,2020-03-22,Chaco,7.0,,ARG.3_1
161,Argentina,2020-03-23,Chaco,4.0,,ARG.3_1
162,Argentina,2020-03-24,Chaco,9.0,,ARG.3_1
163,Argentina,2020-03-25,Chaco,12.0,,ARG.3_1
164,Argentina,2020-03-26,Chaco,3.0,,ARG.3_1
165,Argentina,2020-03-27,Chaco,3.0,,ARG.3_1
166,Argentina,2020-03-28,Chaco,5.0,,ARG.3_1
167,Argentina,2020-03-29,Chaco,4.0,,ARG.3_1
168,Argentina,2020-03-30,Chaco,12.0,,ARG.3_1
169,Argentina,2020-03-31,Chaco,3.0,,ARG.3_1
170,Argentina,2020-04-01,Chaco,12.0,,ARG.3_1
171,Argentina,2020-04-02,Chaco,3.0,,ARG.3_1
172,Argentina,2020-04-03,Chaco,8.0,,ARG.3_1
173,Argentina,2020-04-04,Chaco,8.0,,ARG.3_1
174,Argentina,2020-04-06,Chaco,4.0,,ARG.3_1
175,Argentina,2020-04-07,Chaco,4.0,,ARG.3_1
176,Argentina,2020-04-08,Chaco,15.0,,ARG.3_1
177,Argentina,2020-04-09,Chaco,6.0,,ARG.3_1
178,Argentina,2020-04-10,Chaco,5.0,,ARG.3_1
179,Argentina,2020-04-12,Chaco,1.0,,ARG.3_1
180,Argentina,2020-04-13,Chaco,3.0,,ARG.3_1
181,Argentina,2020-04-14,Chaco,31.0,,ARG.3_1
182,Argentina,2020-04-15,Chaco,7.0,,ARG.3_1
183,Argentina,2020-04-16,Chaco,11.0,,ARG.3_1
184,Argentina,2020-04-17,Chaco,22.0,,ARG.3_1
185,Argentina,2020-04-18,Chaco,24.0,,ARG.3_1
186,Argentina,2020-04-19,Chaco,5.0,,ARG.3_1
187,Argentina,2020-04-20,Chaco,5.0,,ARG.3_1
188,Argentina,2020-04-21,Chaco,5.0,,ARG.3_1
189,Argentina,2020-04-22,Chaco,7.0,,ARG.3_1
190,Argentina,2020-04-23,Chaco,10.0,,ARG.3_1
191,Argentina,2020-04-24,Chaco,7.0,,ARG.3_1
192,Argentina,2020-04-25,Chaco,7.0,,ARG.3_1
193,Argentina,2020-04-26,Chaco,3.0,,ARG.3_1
194,Argentina,2020-04-27,Chaco,10.0,,ARG.3_1
195,Argentina,2020-04-29,Chaco,4.0,,ARG.3_1
196,Argentina,2020-04-30,Chaco,3.0,,ARG.3_1
197,Argentina,2020-05-01,Chaco,12.0,,ARG.3_1
198,Argentina,2020-05-02,Chaco,11.0,,ARG.3_1
199,Argentina,2020-05-03,Chaco,5.0,,ARG.3_1
200,Argentina,2020-05-04,Chaco,5.0,,ARG.3_1
201,Argentina,2020-05-05,Chaco,11.0,,ARG.3_1
202,Argentina,2020-05-06,Chaco,8.0,,ARG.3_1
203,Argentina,2020-05-07,Chaco,30.0,,ARG.3_1
204,Argentina,2020-05-08,Chaco,26.0,,ARG.3_1
205,Argentina,2020-05-09,Chaco,9.0,,ARG.3_1
206,Argentina,2020-05-10,Chaco,32.0,,ARG.3_1
207,Argentina,2020-05-11,Chaco,17.0,,ARG.3_1
208,Argentina,2020-05-12,Chaco,10.0,,ARG.3_1
209,Argentina,2020-05-13,Chaco,18.0,,ARG.3_1
210,Argentina,2020-05-14,Chaco,9.0,,ARG.3_1
211,Argentina,2020-05-15,Chaco,25.0,,ARG.3_1
212,Argentina,2020-05-16,Chaco,21.0,,ARG.3_1
213,Argentina,2020-05-17,Chaco,19.0,,ARG.3_1
214,Argentina,2020-05-18,Chaco,13.0,,ARG.3_1
215,Argentina,2020-05-19,Chaco,34.0,,ARG.3_1
216,Argentina,2020-05-20,Chaco,35.0,,ARG.3_1
217,Argentina,2020-05-21,Chaco,34.0,,ARG.3_1
218,Argentina,2020-05-22,Chaco,27.0,,ARG.3_1
219,Argentina,2020-05-23,Chaco,7.0,,ARG.3_1
220,Argentina,2020-04-15,Chubut,1.0,,ARG.4_1
221,Argentina,2020-04-16,Chubut,1.0,,ARG.4_1
222,Argentina,2020-04-19,Chubut,0.0,,ARG.4_1
223,Argentina,2020-05-01,Chubut,1.0,,ARG.4_1
224,Argentina,2020-05-02,Chubut,1.0,,ARG.4_1
225,Argentina,2020-05-03,Chubut,0.0,,ARG.4_1
226,Argentina,2020-03-17,Córdoba,2.0,,ARG.6_1
227,Argentina,2020-03-18,Córdoba,1.0,,ARG.6_1
228,Argentina,2020-03-19,Córdoba,2.0,,ARG.6_1
229,Argentina,2020-03-20,Córdoba,4.0,,ARG.6_1
230,Argentina,2020-03-21,Córdoba,4.0,,ARG.6_1
231,Argentina,2020-03-22,Córdoba,8.0,,ARG.6_1
232,Argentina,2020-03-23,Córdoba,3.0,,ARG.6_1
233,Argentina,2020-03-24,Córdoba,7.0,,ARG.6_1
234,Argentina,2020-03-25,Córdoba,15.0,,ARG.6_1
235,Argentina,2020-03-26,Córdoba,3.0,,ARG.6_1
236,Argentina,2020-03-27,Córdoba,5.0,,ARG.6_1
237,Argentina,2020-03-28,Córdoba,1.0,,ARG.6_1
238,Argentina,2020-03-29,Córdoba,18.0,,ARG.6_1
239,Argentina,2020-03-30,Córdoba,8.0,,ARG.6_1
240,Argentina,2020-03-31,Córdoba,14.0,,ARG.6_1
241,Argentina,2020-04-01,Córdoba,6.0,,ARG.6_1
242,Argentina,2020-04-02,Córdoba,16.0,,ARG.6_1
243,Argentina,2020-04-03,Córdoba,14.0,,ARG.6_1
244,Argentina,2020-04-04,Córdoba,3.0,,ARG.6_1
245,Argentina,2020-04-05,Córdoba,5.0,,ARG.6_1
246,Argentina,2020-04-06,Córdoba,7.0,,ARG.6_1
247,Argentina,2020-04-07,Córdoba,4.0,,ARG.6_1
248,Argentina,2020-04-08,Córdoba,1.0,,ARG.6_1
249,Argentina,2020-04-09,Córdoba,5.0,,ARG.6_1
250,Argentina,2020-04-10,Córdoba,13.0,,ARG.6_1
251,Argentina,2020-04-11,Córdoba,32.0,,ARG.6_1
252,Argentina,2020-04-12,Córdoba,5.0,,ARG.6_1
253,Argentina,2020-04-13,Córdoba,4.0,,ARG.6_1
254,Argentina,2020-04-14,Córdoba,12.0,,ARG.6_1
255,Argentina,2020-04-15,Córdoba,6.0,,ARG.6_1
256,Argentina,2020-04-16,Córdoba,13.0,,ARG.6_1
257,Argentina,2020-04-17,Córdoba,6.0,,ARG.6_1
258,Argentina,2020-04-18,Córdoba,2.0,,ARG.6_1
259,Argentina,2020-04-19,Córdoba,11.0,,ARG.6_1
260,Argentina,2020-04-20,Córdoba,0.0,,ARG.6_1
261,Argentina,2020-04-22,Córdoba,4.0,,ARG.6_1
262,Argentina,2020-04-23,Córdoba,2.0,,ARG.6_1
263,Argentina,2020-04-24,Córdoba,3.0,,ARG.6_1
264,Argentina,2020-04-25,Córdoba,1.0,,ARG.6_1
265,Argentina,2020-04-26,Córdoba,3.0,,ARG.6_1
266,Argentina,2020-04-27,Córdoba,0.0,,ARG.6_1
267,Argentina,2020-04-28,Córdoba,2.0,,ARG.6_1
268,Argentina,2020-04-29,Córdoba,1.0,,ARG.6_1
269,Argentina,2020-04-30,Córdoba,2.0,,ARG.6_1
270,Argentina,2020-05-01,Córdoba,13.0,,ARG.6_1
271,Argentina,2020-05-02,Córdoba,12.0,,ARG.6_1
272,Argentina,2020-05-03,Córdoba,1.0,,ARG.6_1
273,Argentina,2020-05-04,Córdoba,6.0,,ARG.6_1
274,Argentina,2020-05-05,Córdoba,1.0,,ARG.6_1
275,Argentina,2020-05-06,Córdoba,5.0,,ARG.6_1
276,Argentina,2020-05-08,Córdoba,2.0,,ARG.6_1
277,Argentina,2020-05-09,Córdoba,6.0,,ARG.6_1
278,Argentina,2020-05-10,Córdoba,5.0,,ARG.6_1
279,Argentina,2020-05-11,Córdoba,14.0,,ARG.6_1
280,Argentina,2020-05-12,Córdoba,3.0,,ARG.6_1
281,Argentina,2020-05-13,Córdoba,11.0,,ARG.6_1
282,Argentina,2020-05-14,Córdoba,5.0,,ARG.6_1
283,Argentina,2020-05-15,Córdoba,3.0,,ARG.6_1
284,Argentina,2020-05-16,Córdoba,9.0,,ARG.6_1
285,Argentina,2020-05-17,Córdoba,20.0,,ARG.6_1
286,Argentina,2020-05-18,Córdoba,20.0,,ARG.6_1
287,Argentina,2020-05-19,Córdoba,9.0,,ARG.6_1
288,Argentina,2020-05-20,Córdoba,2.0,,ARG.6_1
289,Argentina,2020-05-21,Córdoba,12.0,,ARG.6_1
290,Argentina,2020-05-22,Córdoba,9.0,,ARG.6_1
291,Argentina,2020-05-23,Córdoba,0.0,,ARG.6_1
292,Argentina,2020-03-20,Corrientes,1.0,,ARG.7_1
293,Argentina,2020-03-21,Corrientes,2.0,,ARG.7_1
294,Argentina,2020-03-27,Corrientes,3.0,,ARG.7_1
295,Argentina,2020-03-28,Corrientes,2.0,,ARG.7_1
296,Argentina,2020-03-29,Corrientes,1.0,,ARG.7_1
297,Argentina,2020-03-30,Corrientes,10.0,,ARG.7_1
298,Argentina,2020-03-31,Corrientes,1.0,,ARG.7_1
299,Argentina,2020-04-01,Corrientes,1.0,,ARG.7_1
300,Argentina,2020-04-02,Corrientes,1.0,,ARG.7_1
301,Argentina,2020-04-06,Corrientes,2.0,,ARG.7_1
302,Argentina,2020-04-13,Corrientes,7.0,,ARG.7_1
303,Argentina,2020-04-14,Corrientes,0.0,,ARG.7_1
304,Argentina,2020-04-20,Corrientes,3.0,,ARG.7_1
305,Argentina,2020-04-23,Corrientes,1.0,,ARG.7_1
306,Argentina,2020-04-24,Corrientes,4.0,,ARG.7_1
307,Argentina,2020-04-25,Corrientes,1.0,,ARG.7_1
308,Argentina,2020-04-26,Corrientes,6.0,,ARG.7_1
309,Argentina,2020-04-28,Corrientes,1.0,,ARG.7_1
310,Argentina,2020-04-30,Corrientes,1.0,,ARG.7_1
311,Argentina,2020-05-01,Corrientes,0.0,,ARG.7_1
312,Argentina,2020-05-06,Corrientes,3.0,,ARG.7_1
313,Argentina,2020-05-07,Corrientes,1.0,,ARG.7_1
314,Argentina,2020-05-08,Corrientes,1.0,,ARG.7_1
315,Argentina,2020-05-09,Corrientes,1.0,,ARG.7_1
316,Argentina,2020-05-10,Corrientes,0.0,,ARG.7_1
317,Argentina,2020-05-11,Corrientes,16.0,,ARG.7_1
318,Argentina,2020-05-12,Corrientes,1.0,,ARG.7_1
319,Argentina,2020-05-13,Corrientes,5.0,,ARG.7_1
320,Argentina,2020-05-14,Corrientes,3.0,,ARG.7_1
321,Argentina,2020-05-15,Corrientes,0.0,,ARG.7_1
322,Argentina,2020-05-16,Corrientes,0.0,,ARG.7_1
323,Argentina,2020-05-17,Corrientes,0.0,,ARG.7_1
324,Argentina,2020-05-18,Corrientes,-1.0,,ARG.7_1
325,Argentina,2020-05-19,Corrientes,0.0,,ARG.7_1
326,Argentina,2020-05-20,Corrientes,0.0,,ARG.7_1
327,Argentina,2020-05-21,Corrientes,0.0,,ARG.7_1
328,Argentina,2020-05-22,Corrientes,0.0,,ARG.7_1
329,Argentina,2020-05-23,Corrientes,0.0,,ARG.7_1
330,Argentina,2020-03-17,Entre Ríos,1.0,,ARG.8_1
331,Argentina,2020-03-18,Entre Ríos,1.0,,ARG.8_1
332,Argentina,2020-03-20,Entre Ríos,2.0,,ARG.8_1
333,Argentina,2020-03-25,Entre Ríos,3.0,,ARG.8_1
334,Argentina,2020-03-27,Entre Ríos,3.0,,ARG.8_1
335,Argentina,2020-03-30,Entre Ríos,3.0,,ARG.8_1
336,Argentina,2020-04-01,Entre Ríos,1.0,,ARG.8_1
337,Argentina,2020-04-02,Entre Ríos,2.0,,ARG.8_1
338,Argentina,2020-04-03,Entre Ríos,2.0,,ARG.8_1
339,Argentina,2020-04-05,Entre Ríos,1.0,,ARG.8_1
340,Argentina,2020-04-07,Entre Ríos,1.0,,ARG.8_1
341,Argentina,2020-04-09,Entre Ríos,1.0,,ARG.8_1
342,Argentina,2020-04-16,Entre Ríos,1.0,,ARG.8_1
343,Argentina,2020-04-26,Entre Ríos,1.0,,ARG.8_1
344,Argentina,2020-05-01,Entre Ríos,2.0,,ARG.8_1
345,Argentina,2020-05-03,Entre Ríos,2.0,,ARG.8_1
346,Argentina,2020-05-05,Entre Ríos,1.0,,ARG.8_1
347,Argentina,2020-05-13,Entre Ríos,1.0,,ARG.8_1
348,Argentina,2020-05-14,Entre Ríos,1.0,,ARG.8_1
349,Argentina,2020-05-15,Entre Ríos,-1.0,,ARG.8_1
350,Argentina,2020-05-16,Entre Ríos,0.0,,ARG.8_1
351,Argentina,2020-05-17,Entre Ríos,0.0,,ARG.8_1
352,Argentina,2020-05-18,Entre Ríos,0.0,,ARG.8_1
353,Argentina,2020-05-19,Entre Ríos,0.0,,ARG.8_1
354,Argentina,2020-05-20,Entre Ríos,0.0,,ARG.8_1
355,Argentina,2020-05-21,Entre Ríos,0.0,,ARG.8_1
356,Argentina,2020-05-22,Entre Ríos,0.0,,ARG.8_1
357,Argentina,2020-05-23,Entre Ríos,0.0,,ARG.8_1
358,Argentina,2020-03-17,Jujuy,1.0,,ARG.10_1
359,Argentina,2020-03-26,Jujuy,2.0,,ARG.10_1
360,Argentina,2020-04-02,Jujuy,2.0,,ARG.10_1
361,Argentina,2020-03-24,La Pampa,1.0,,ARG.11_1
362,Argentina,2020-03-29,La Pampa,2.0,,ARG.11_1
363,Argentina,2020-04-08,La Pampa,1.0,,ARG.11_1
364,Argentina,2020-04-10,La Pampa,1.0,,ARG.11_1
365,Argentina,2020-03-29,La Rioja,1.0,,ARG.12_1
366,Argentina,2020-03-31,La Rioja,0.0,,ARG.12_1
367,Argentina,2020-04-02,La Rioja,3.0,,ARG.12_1
368,Argentina,2020-04-04,La Rioja,2.0,,ARG.12_1
369,Argentina,2020-04-05,La Rioja,2.0,,ARG.12_1
370,Argentina,2020-04-06,La Rioja,1.0,,ARG.12_1
371,Argentina,2020-04-09,La Rioja,5.0,,ARG.12_1
372,Argentina,2020-04-11,La Rioja,4.0,,ARG.12_1
373,Argentina,2020-04-12,La Rioja,1.0,,ARG.12_1
374,Argentina,2020-04-13,La Rioja,3.0,,ARG.12_1
375,Argentina,2020-04-14,La Rioja,6.0,,ARG.12_1
376,Argentina,2020-04-15,La Rioja,3.0,,ARG.12_1
377,Argentina,2020-04-16,La Rioja,3.0,,ARG.12_1
378,Argentina,2020-04-17,La Rioja,1.0,,ARG.12_1
379,Argentina,2020-04-19,La Rioja,4.0,,ARG.12_1
380,Argentina,2020-04-20,La Rioja,0.0,,ARG.12_1
381,Argentina,2020-04-21,La Rioja,1.0,,ARG.12_1
382,Argentina,2020-04-22,La Rioja,5.0,,ARG.12_1
383,Argentina,2020-04-24,La Rioja,2.0,,ARG.12_1
384,Argentina,2020-04-25,La Rioja,3.0,,ARG.12_1
385,Argentina,2020-04-26,La Rioja,0.0,,ARG.12_1
386,Argentina,2020-04-28,La Rioja,1.0,,ARG.12_1
387,Argentina,2020-04-29,La Rioja,1.0,,ARG.12_1
388,Argentina,2020-05-01,La Rioja,3.0,,ARG.12_1
389,Argentina,2020-05-04,La Rioja,1.0,,ARG.12_1
390,Argentina,2020-05-06,La Rioja,1.0,,ARG.12_1
391,Argentina,2020-05-07,La Rioja,1.0,,ARG.12_1
392,Argentina,2020-05-08,La Rioja,1.0,,ARG.12_1
393,Argentina,2020-05-09,La Rioja,0.0,,ARG.12_1
394,Argentina,2020-05-10,La Rioja,0.0,,ARG.12_1
395,Argentina,2020-05-11,La Rioja,1.0,,ARG.12_1
396,Argentina,2020-05-12,La Rioja,0.0,,ARG.12_1
397,Argentina,2020-05-13,La Rioja,0.0,,ARG.12_1
398,Argentina,2020-05-14,La Rioja,0.0,,ARG.12_1
