"","state","date","site","dailycases"
"589","Norway",2020-04-16,"Nordland",7
"590","Norway",2020-04-17,"Nordland",3
"591","Norway",2020-04-18,"Nordland",1
"592","Norway",2020-04-19,"Nordland",1
"593","Norway",2020-04-20,"Nordland",0
"594","Norway",2020-04-21,"Nordland",1
"595","Norway",2020-04-22,"Nordland",0
"596","Norway",2020-04-23,"Nordland",0
"597","Norway",2020-04-24,"Nordland",3
"598","Norway",2020-04-25,"Nordland",0
"599","Norway",2020-04-26,"Nordland",0
"600","Norway",2020-04-27,"Nordland",0
"601","Norway",2020-04-28,"Nordland",1
"602","Norway",2020-04-29,"Nordland",0
"603","Norway",2020-04-30,"Nordland",0
"604","Norway",2020-05-01,"Nordland",1
"605","Norway",2020-05-02,"Nordland",0
"606","Norway",2020-05-03,"Nordland",0
"607","Norway",2020-05-04,"Nordland",0
"608","Norway",2020-05-05,"Nordland",0
"609","Norway",2020-05-06,"Nordland",0
"610","Norway",2020-05-07,"Nordland",1
"611","Norway",2020-05-08,"Nordland",0
"612","Norway",2020-05-09,"Nordland",0
"613","Norway",2020-05-10,"Nordland",0
"614","Norway",2020-05-11,"Nordland",0
"615","Norway",2020-05-12,"Nordland",0
"616","Norway",2020-05-13,"Nordland",0
"617","Norway",2020-05-14,"Nordland",1
"618","Norway",2020-05-15,"Nordland",0
"619","Norway",2020-05-16,"Nordland",0
"620","Norway",2020-05-17,"Nordland",0
"621","Norway",2020-05-18,"Nordland",0
"622","Norway",2020-05-19,"Nordland",0
"623","Norway",2020-05-20,"Nordland",0
"624","Norway",2020-05-21,"Nordland",1
"625","Norway",2020-05-22,"Nordland",0
"626","Norway",2020-05-23,"Nordland",3
"627","Norway",2020-05-24,"Nordland",0
"628","Norway",2020-05-25,"Nordland",0
"629","Norway",2020-05-26,"Nordland",0
"630","Norway",2020-05-27,"Nordland",0
"631","Norway",2020-05-28,"Nordland",0
"632","Norway",2020-05-29,"Nordland",0
"633","Norway",2020-05-30,"Nordland",0
"634","Norway",2020-05-31,"Nordland",0
"635","Norway",2020-06-01,"Nordland",0
"636","Norway",2020-06-02,"Nordland",0
"637","Norway",2020-06-03,"Nordland",0
"638","Norway",2020-06-04,"Nordland",0
"639","Norway",2020-06-05,"Nordland",0
"640","Norway",2020-06-06,"Nordland",0
"641","Norway",2020-06-07,"Nordland",0
"642","Norway",2020-06-08,"Nordland",0
"643","Norway",2020-06-09,"Nordland",0
"644","Norway",2020-06-10,"Nordland",1
"645","Norway",2020-06-11,"Nordland",0
"646","Norway",2020-06-12,"Nordland",0
"647","Norway",2020-06-13,"Nordland",0
"648","Norway",2020-06-14,"Nordland",0
"649","Norway",2020-06-15,"Nordland",0
"650","Norway",2020-06-16,"Nordland",0
"651","Norway",2020-06-17,"Nordland",0
"652","Norway",2020-06-18,"Nordland",0
"653","Norway",2020-06-19,"Nordland",1
"654","Norway",2020-06-20,"Nordland",0
"655","Norway",2020-06-21,"Nordland",1
"656","Norway",2020-06-22,"Nordland",0
"657","Norway",2020-06-23,"Nordland",0
"658","Norway",2020-06-24,"Nordland",0
"659","Norway",2020-06-25,"Nordland",0
"660","Norway",2020-06-26,"Nordland",0
"661","Norway",2020-06-27,"Nordland",0
"662","Norway",2020-06-28,"Nordland",0
"663","Norway",2020-06-29,"Nordland",0
"664","Norway",2020-06-30,"Nordland",1
"665","Norway",2020-07-01,"Nordland",1
"666","Norway",2020-07-02,"Nordland",0
"667","Norway",2020-07-03,"Nordland",-1
"668","Norway",2020-07-04,"Nordland",2
"669","Norway",2020-07-05,"Nordland",0
"670","Norway",2020-07-06,"Nordland",0
"671","Norway",2020-07-07,"Nordland",0
"672","Norway",2020-07-08,"Nordland",0
"673","Norway",2020-07-10,"Nordland",0
"674","Norway",2020-07-11,"Nordland",1
"675","Norway",2020-07-12,"Nordland",0
"676","Norway",2020-07-13,"Nordland",0
"677","Norway",2020-07-14,"Nordland",1
"678","Norway",2020-07-15,"Nordland",0
"679","Norway",2020-07-16,"Nordland",0
"680","Norway",2020-07-17,"Nordland",0
"681","Norway",2020-07-18,"Nordland",0
"682","Norway",2020-07-19,"Nordland",0
"683","Norway",2020-07-20,"Nordland",0
"684","Norway",2020-07-21,"Nordland",0
"685","Norway",2020-07-22,"Nordland",0
"686","Norway",2020-07-23,"Nordland",0
"687","Norway",2020-07-24,"Nordland",0
"688","Norway",2020-07-25,"Nordland",0
"689","Norway",2020-07-26,"Nordland",0
"690","Norway",2020-07-27,"Nordland",0
"691","Norway",2020-07-28,"Nordland",0
"692","Norway",2020-07-29,"Nordland",0
"693","Norway",2020-07-30,"Nordland",1
"694","Norway",2020-07-31,"Nordland",0
"695","Norway",2020-08-01,"Nordland",-1
"696","Norway",2020-08-02,"Nordland",1
"697","Norway",2020-08-03,"Nordland",0
"698","Norway",2020-08-04,"Nordland",0
"699","Norway",2020-08-05,"Nordland",2
"700","Norway",2020-08-06,"Nordland",3
"701","Norway",2020-08-07,"Nordland",2
"702","Norway",2020-08-08,"Nordland",0
"703","Norway",2020-08-09,"Nordland",0
"704","Norway",2020-08-10,"Nordland",0
"705","Norway",2020-08-11,"Nordland",0
"706","Norway",2020-08-12,"Nordland",0
"707","Norway",2020-08-13,"Nordland",2
"708","Norway",2020-08-14,"Nordland",0
"709","Norway",2020-08-15,"Nordland",1
"710","Norway",2020-08-16,"Nordland",2
"711","Norway",2020-08-17,"Nordland",1
"712","Norway",2020-08-18,"Nordland",1
"713","Norway",2020-08-19,"Nordland",0
"714","Norway",2020-08-20,"Nordland",5
"715","Norway",2020-08-21,"Nordland",3
"716","Norway",2020-08-22,"Nordland",11
"717","Norway",2020-08-23,"Nordland",0
"718","Norway",2020-08-24,"Nordland",1
"719","Norway",2020-08-25,"Nordland",9
"720","Norway",2020-08-26,"Nordland",2
"721","Norway",2020-08-27,"Nordland",1
"722","Norway",2020-08-28,"Nordland",2
"723","Norway",2020-08-29,"Nordland",1
"724","Norway",2020-08-30,"Nordland",0
"725","Norway",2020-08-31,"Nordland",0
"726","Norway",2020-09-01,"Nordland",1
"727","Norway",2020-09-02,"Nordland",0
"728","Norway",2020-09-03,"Nordland",1
"729","Norway",2020-09-04,"Nordland",1
"730","Norway",2020-09-05,"Nordland",1
"731","Norway",2020-09-06,"Nordland",0
"732","Norway",2020-09-07,"Nordland",1
"733","Norway",2020-09-08,"Nordland",0
"734","Norway",2020-09-09,"Nordland",1
"735","Norway",2020-09-10,"Nordland",1
"736","Norway",2020-09-11,"Nordland",1
"737","Norway",2020-09-12,"Nordland",3
"738","Norway",2020-09-13,"Nordland",0
"739","Norway",2020-09-14,"Nordland",3
"740","Norway",2020-09-15,"Nordland",5
"741","Norway",2020-09-16,"Nordland",2
"742","Norway",2020-09-17,"Nordland",0
"743","Norway",2020-09-18,"Nordland",2
"744","Norway",2020-09-19,"Nordland",1
"745","Norway",2020-09-20,"Nordland",0
"746","Norway",2020-09-21,"Nordland",2
"747","Norway",2020-09-22,"Nordland",1
"748","Norway",2020-09-23,"Nordland",1
"749","Norway",2020-09-24,"Nordland",0
"750","Norway",2020-09-25,"Nordland",0
"751","Norway",2020-09-26,"Nordland",1
"752","Norway",2020-09-27,"Nordland",0
"753","Norway",2020-09-28,"Nordland",1
"754","Norway",2020-09-29,"Nordland",0
"755","Norway",2020-09-30,"Nordland",2
"756","Norway",2020-10-01,"Nordland",0
"757","Norway",2020-03-26,"Oslo",743
"758","Norway",2020-03-27,"Oslo",155
"759","Norway",2020-03-28,"Oslo",91
"760","Norway",2020-03-29,"Oslo",133
"761","Norway",2020-03-30,"Oslo",47
"762","Norway",2020-03-31,"Oslo",64
"763","Norway",2020-04-01,"Oslo",48
"764","Norway",2020-04-02,"Oslo",98
"765","Norway",2020-04-03,"Oslo",59
"766","Norway",2020-04-04,"Oslo",96
"767","Norway",2020-04-05,"Oslo",48
"768","Norway",2020-04-06,"Oslo",44
"769","Norway",2020-04-07,"Oslo",47
"770","Norway",2020-04-08,"Oslo",57
"771","Norway",2020-04-09,"Oslo",50
"772","Norway",2020-04-10,"Oslo",47
"773","Norway",2020-04-11,"Oslo",39
"774","Norway",2020-04-12,"Oslo",27
"775","Norway",2020-04-13,"Oslo",33
"776","Norway",2020-04-14,"Oslo",34
"777","Norway",2020-04-15,"Oslo",25
"778","Norway",2020-04-16,"Oslo",46
"779","Norway",2020-04-17,"Oslo",35
"780","Norway",2020-04-18,"Oslo",29
"781","Norway",2020-04-19,"Oslo",37
"782","Norway",2020-04-20,"Oslo",24
"783","Norway",2020-04-21,"Oslo",21
"784","Norway",2020-04-22,"Oslo",34
"785","Norway",2020-04-23,"Oslo",40
"786","Norway",2020-04-24,"Oslo",21
"787","Norway",2020-04-25,"Oslo",26
"788","Norway",2020-04-26,"Oslo",9
"789","Norway",2020-04-27,"Oslo",16
"790","Norway",2020-04-28,"Oslo",15
"791","Norway",2020-04-29,"Oslo",15
"792","Norway",2020-04-30,"Oslo",10
"793","Norway",2020-05-01,"Oslo",18
"794","Norway",2020-05-02,"Oslo",4
"795","Norway",2020-05-03,"Oslo",14
"796","Norway",2020-05-04,"Oslo",16
"797","Norway",2020-05-05,"Oslo",30
"798","Norway",2020-05-06,"Oslo",23
"799","Norway",2020-05-07,"Oslo",14
"800","Norway",2020-05-08,"Oslo",14
"801","Norway",2020-05-09,"Oslo",16
"802","Norway",2020-05-10,"Oslo",5
"803","Norway",2020-05-11,"Oslo",3
"804","Norway",2020-05-12,"Oslo",14
"805","Norway",2020-05-13,"Oslo",6
"806","Norway",2020-05-14,"Oslo",4
"807","Norway",2020-05-15,"Oslo",4
"808","Norway",2020-05-16,"Oslo",12
"809","Norway",2020-05-17,"Oslo",3
"810","Norway",2020-05-18,"Oslo",2
"811","Norway",2020-05-19,"Oslo",3
"812","Norway",2020-05-20,"Oslo",0
"813","Norway",2020-05-21,"Oslo",7
"814","Norway",2020-05-22,"Oslo",11
"815","Norway",2020-05-23,"Oslo",9
"816","Norway",2020-05-24,"Oslo",2
"817","Norway",2020-05-25,"Oslo",6
"818","Norway",2020-05-26,"Oslo",7
"819","Norway",2020-05-27,"Oslo",6
"820","Norway",2020-05-28,"Oslo",5
"821","Norway",2020-05-29,"Oslo",7
"822","Norway",2020-05-30,"Oslo",4
"823","Norway",2020-05-31,"Oslo",2
"824","Norway",2020-06-01,"Oslo",0
"825","Norway",2020-06-02,"Oslo",3
"826","Norway",2020-06-03,"Oslo",2
"827","Norway",2020-06-04,"Oslo",17
"828","Norway",2020-06-05,"Oslo",16
"829","Norway",2020-06-06,"Oslo",11
"830","Norway",2020-06-07,"Oslo",15
"831","Norway",2020-06-08,"Oslo",3
"832","Norway",2020-06-09,"Oslo",16
"833","Norway",2020-06-10,"Oslo",5
"834","Norway",2020-06-11,"Oslo",11
"835","Norway",2020-06-12,"Oslo",10
"836","Norway",2020-06-13,"Oslo",8
"837","Norway",2020-06-14,"Oslo",5
"838","Norway",2020-06-15,"Oslo",3
"839","Norway",2020-06-16,"Oslo",10
"840","Norway",2020-06-17,"Oslo",5
"841","Norway",2020-06-18,"Oslo",18
"842","Norway",2020-06-19,"Oslo",5
"843","Norway",2020-06-20,"Oslo",10
"844","Norway",2020-06-21,"Oslo",8
"845","Norway",2020-06-22,"Oslo",3
"846","Norway",2020-06-23,"Oslo",4
"847","Norway",2020-06-24,"Oslo",5
"848","Norway",2020-06-25,"Oslo",6
"849","Norway",2020-06-26,"Oslo",7
"850","Norway",2020-06-27,"Oslo",6
"851","Norway",2020-06-28,"Oslo",3
"852","Norway",2020-06-29,"Oslo",8
"853","Norway",2020-06-30,"Oslo",2
"854","Norway",2020-07-01,"Oslo",9
"855","Norway",2020-07-02,"Oslo",2
"856","Norway",2020-07-03,"Oslo",1
"857","Norway",2020-07-04,"Oslo",8
"858","Norway",2020-07-05,"Oslo",1
"859","Norway",2020-07-06,"Oslo",0
"860","Norway",2020-07-07,"Oslo",2
"861","Norway",2020-07-08,"Oslo",1
"862","Norway",2020-07-10,"Oslo",6
"863","Norway",2020-07-11,"Oslo",7
"864","Norway",2020-07-12,"Oslo",1
"865","Norway",2020-07-13,"Oslo",2
"866","Norway",2020-07-14,"Oslo",2
"867","Norway",2020-07-15,"Oslo",8
"868","Norway",2020-07-16,"Oslo",2
"869","Norway",2020-07-17,"Oslo",3
"870","Norway",2020-07-18,"Oslo",6
"871","Norway",2020-07-19,"Oslo",0
"872","Norway",2020-07-20,"Oslo",0
"873","Norway",2020-07-21,"Oslo",4
"874","Norway",2020-07-22,"Oslo",5
"875","Norway",2020-07-23,"Oslo",5
"876","Norway",2020-07-24,"Oslo",3
"877","Norway",2020-07-25,"Oslo",3
"878","Norway",2020-07-26,"Oslo",5
"879","Norway",2020-07-27,"Oslo",0
"880","Norway",2020-07-28,"Oslo",3
"881","Norway",2020-07-29,"Oslo",7
"882","Norway",2020-07-30,"Oslo",10
"883","Norway",2020-07-31,"Oslo",6
"884","Norway",2020-08-01,"Oslo",14
"885","Norway",2020-08-02,"Oslo",3
"886","Norway",2020-08-03,"Oslo",3
"887","Norway",2020-08-04,"Oslo",12
"888","Norway",2020-08-05,"Oslo",11
"889","Norway",2020-08-06,"Oslo",18
"890","Norway",2020-08-07,"Oslo",21
"891","Norway",2020-08-08,"Oslo",34
"892","Norway",2020-08-09,"Oslo",14
"893","Norway",2020-08-10,"Oslo",6
"894","Norway",2020-08-11,"Oslo",11
"895","Norway",2020-08-12,"Oslo",21
"896","Norway",2020-08-13,"Oslo",7
"897","Norway",2020-08-14,"Oslo",18
"898","Norway",2020-08-15,"Oslo",21
"899","Norway",2020-08-16,"Oslo",25
"900","Norway",2020-08-17,"Oslo",9
"901","Norway",2020-08-18,"Oslo",10
"902","Norway",2020-08-19,"Oslo",14
"903","Norway",2020-08-20,"Oslo",18
"904","Norway",2020-08-21,"Oslo",16
"905","Norway",2020-08-22,"Oslo",24
"906","Norway",2020-08-23,"Oslo",8
"907","Norway",2020-08-24,"Oslo",5
"908","Norway",2020-08-25,"Oslo",20
"909","Norway",2020-08-26,"Oslo",34
"910","Norway",2020-08-27,"Oslo",20
"911","Norway",2020-08-28,"Oslo",7
"912","Norway",2020-08-29,"Oslo",15
"913","Norway",2020-08-30,"Oslo",10
"914","Norway",2020-08-31,"Oslo",15
"915","Norway",2020-09-01,"Oslo",32
"916","Norway",2020-09-02,"Oslo",13
"917","Norway",2020-09-03,"Oslo",34
"918","Norway",2020-09-04,"Oslo",22
"919","Norway",2020-09-05,"Oslo",15
"920","Norway",2020-09-06,"Oslo",10
"921","Norway",2020-09-07,"Oslo",15
"922","Norway",2020-09-08,"Oslo",32
"923","Norway",2020-09-09,"Oslo",26
"924","Norway",2020-09-10,"Oslo",34
"925","Norway",2020-09-11,"Oslo",41
"926","Norway",2020-09-12,"Oslo",40
"927","Norway",2020-09-13,"Oslo",21
"928","Norway",2020-09-14,"Oslo",14
"929","Norway",2020-09-15,"Oslo",44
"930","Norway",2020-09-16,"Oslo",46
"931","Norway",2020-09-17,"Oslo",49
"932","Norway",2020-09-18,"Oslo",61
"933","Norway",2020-09-19,"Oslo",50
"934","Norway",2020-09-20,"Oslo",39
"935","Norway",2020-09-21,"Oslo",14
"936","Norway",2020-09-22,"Oslo",32
"937","Norway",2020-09-23,"Oslo",42
"938","Norway",2020-09-24,"Oslo",56
"939","Norway",2020-09-25,"Oslo",48
"940","Norway",2020-09-26,"Oslo",49
"941","Norway",2020-09-27,"Oslo",39
"942","Norway",2020-09-28,"Oslo",31
"943","Norway",2020-09-29,"Oslo",35
"944","Norway",2020-09-30,"Oslo",51
"945","Norway",2020-10-01,"Oslo",46
"946","Norway",2020-03-26,"Rogaland",265
"947","Norway",2020-03-27,"Rogaland",12
"948","Norway",2020-03-28,"Rogaland",27
"949","Norway",2020-03-29,"Rogaland",1
"950","Norway",2020-03-30,"Rogaland",0
"951","Norway",2020-03-31,"Rogaland",12
"952","Norway",2020-04-01,"Rogaland",4
"953","Norway",2020-04-02,"Rogaland",11
"954","Norway",2020-04-03,"Rogaland",19
"955","Norway",2020-04-04,"Rogaland",17
"956","Norway",2020-04-05,"Rogaland",4
"957","Norway",2020-04-06,"Rogaland",5
"958","Norway",2020-04-07,"Rogaland",1
"959","Norway",2020-04-08,"Rogaland",1
"960","Norway",2020-04-09,"Rogaland",0
"961","Norway",2020-04-10,"Rogaland",0
"962","Norway",2020-04-11,"Rogaland",0
"963","Norway",2020-04-12,"Rogaland",2
"964","Norway",2020-04-13,"Rogaland",0
"965","Norway",2020-04-14,"Rogaland",0
"966","Norway",2020-04-15,"Rogaland",2
"967","Norway",2020-04-16,"Rogaland",0
"968","Norway",2020-04-17,"Rogaland",4
"969","Norway",2020-04-18,"Rogaland",4
"970","Norway",2020-04-19,"Rogaland",0
"971","Norway",2020-04-20,"Rogaland",1
"972","Norway",2020-04-21,"Rogaland",1
"973","Norway",2020-04-22,"Rogaland",2
"974","Norway",2020-04-23,"Rogaland",2
"975","Norway",2020-04-24,"Rogaland",0
"976","Norway",2020-04-25,"Rogaland",3
"977","Norway",2020-04-26,"Rogaland",0
"978","Norway",2020-04-27,"Rogaland",0
"979","Norway",2020-04-28,"Rogaland",22
"980","Norway",2020-04-29,"Rogaland",1
"981","Norway",2020-04-30,"Rogaland",8
"982","Norway",2020-05-01,"Rogaland",0
"983","Norway",2020-05-02,"Rogaland",0
"984","Norway",2020-05-03,"Rogaland",0
"985","Norway",2020-05-04,"Rogaland",0
"986","Norway",2020-05-05,"Rogaland",4
"987","Norway",2020-05-06,"Rogaland",0
"988","Norway",2020-05-07,"Rogaland",1
"989","Norway",2020-05-08,"Rogaland",0
"990","Norway",2020-05-09,"Rogaland",0
"991","Norway",2020-05-10,"Rogaland",0
"992","Norway",2020-05-11,"Rogaland",0
"993","Norway",2020-05-12,"Rogaland",1
"994","Norway",2020-05-13,"Rogaland",0
"995","Norway",2020-05-14,"Rogaland",1
"996","Norway",2020-05-15,"Rogaland",0
"997","Norway",2020-05-16,"Rogaland",0
"998","Norway",2020-05-17,"Rogaland",0
"999","Norway",2020-05-18,"Rogaland",0
"1000","Norway",2020-05-19,"Rogaland",0
"1001","Norway",2020-05-20,"Rogaland",0
"1002","Norway",2020-05-21,"Rogaland",0
"1003","Norway",2020-05-22,"Rogaland",0
"1004","Norway",2020-05-23,"Rogaland",0
"1005","Norway",2020-05-24,"Rogaland",0
"1006","Norway",2020-05-25,"Rogaland",0
"1007","Norway",2020-05-26,"Rogaland",0
"1008","Norway",2020-05-27,"Rogaland",-1
"1009","Norway",2020-05-28,"Rogaland",0
"1010","Norway",2020-05-29,"Rogaland",0
"1011","Norway",2020-05-30,"Rogaland",0
"1012","Norway",2020-05-31,"Rogaland",1
"1013","Norway",2020-06-01,"Rogaland",0
"1014","Norway",2020-06-02,"Rogaland",0
"1015","Norway",2020-06-03,"Rogaland",0
"1016","Norway",2020-06-04,"Rogaland",0
"1017","Norway",2020-06-05,"Rogaland",1
"1018","Norway",2020-06-06,"Rogaland",2
"1019","Norway",2020-06-07,"Rogaland",0
"1020","Norway",2020-06-08,"Rogaland",0
"1021","Norway",2020-06-09,"Rogaland",-1
"1022","Norway",2020-06-10,"Rogaland",0
"1023","Norway",2020-06-11,"Rogaland",1
"1024","Norway",2020-06-12,"Rogaland",0
"1025","Norway",2020-06-13,"Rogaland",0
"1026","Norway",2020-06-14,"Rogaland",0
"1027","Norway",2020-06-15,"Rogaland",0
"1028","Norway",2020-06-16,"Rogaland",0
"1029","Norway",2020-06-17,"Rogaland",0
"1030","Norway",2020-06-18,"Rogaland",1
"1031","Norway",2020-06-19,"Rogaland",0
"1032","Norway",2020-06-20,"Rogaland",0
"1033","Norway",2020-06-21,"Rogaland",0
"1034","Norway",2020-06-22,"Rogaland",0
"1035","Norway",2020-06-23,"Rogaland",0
"1036","Norway",2020-06-24,"Rogaland",1
"1037","Norway",2020-06-25,"Rogaland",1
"1038","Norway",2020-06-26,"Rogaland",0
"1039","Norway",2020-06-27,"Rogaland",0
"1040","Norway",2020-06-28,"Rogaland",0
"1041","Norway",2020-06-29,"Rogaland",0
"1042","Norway",2020-06-30,"Rogaland",1
"1043","Norway",2020-07-01,"Rogaland",0
"1044","Norway",2020-07-02,"Rogaland",1
"1045","Norway",2020-07-03,"Rogaland",-3
"1046","Norway",2020-07-04,"Rogaland",1
"1047","Norway",2020-07-05,"Rogaland",0
"1048","Norway",2020-07-06,"Rogaland",0
"1049","Norway",2020-07-07,"Rogaland",0
"1050","Norway",2020-07-08,"Rogaland",0
"1051","Norway",2020-07-10,"Rogaland",0
"1052","Norway",2020-07-11,"Rogaland",0
"1053","Norway",2020-07-12,"Rogaland",1
"1054","Norway",2020-07-13,"Rogaland",0
"1055","Norway",2020-07-14,"Rogaland",4
"1056","Norway",2020-07-15,"Rogaland",1
"1057","Norway",2020-07-16,"Rogaland",0
"1058","Norway",2020-07-17,"Rogaland",0
"1059","Norway",2020-07-18,"Rogaland",0
"1060","Norway",2020-07-19,"Rogaland",0
"1061","Norway",2020-07-20,"Rogaland",0
"1062","Norway",2020-07-21,"Rogaland",1
"1063","Norway",2020-07-22,"Rogaland",2
"1064","Norway",2020-07-23,"Rogaland",0
"1065","Norway",2020-07-24,"Rogaland",0
"1066","Norway",2020-07-25,"Rogaland",0
"1067","Norway",2020-07-26,"Rogaland",0
"1068","Norway",2020-07-27,"Rogaland",1
"1069","Norway",2020-07-28,"Rogaland",2
"1070","Norway",2020-07-29,"Rogaland",2
"1071","Norway",2020-07-30,"Rogaland",1
"1072","Norway",2020-07-31,"Rogaland",5
"1073","Norway",2020-08-01,"Rogaland",0
"1074","Norway",2020-08-02,"Rogaland",0
"1075","Norway",2020-08-03,"Rogaland",1
"1076","Norway",2020-08-04,"Rogaland",5
"1077","Norway",2020-08-05,"Rogaland",0
"1078","Norway",2020-08-06,"Rogaland",4
"1079","Norway",2020-08-07,"Rogaland",2
"1080","Norway",2020-08-08,"Rogaland",3
"1081","Norway",2020-08-09,"Rogaland",1
"1082","Norway",2020-08-10,"Rogaland",0
"1083","Norway",2020-08-11,"Rogaland",5
"1084","Norway",2020-08-12,"Rogaland",4
"1085","Norway",2020-08-13,"Rogaland",2
"1086","Norway",2020-08-14,"Rogaland",7
"1087","Norway",2020-08-15,"Rogaland",3
"1088","Norway",2020-08-16,"Rogaland",0
"1089","Norway",2020-08-17,"Rogaland",1
"1090","Norway",2020-08-18,"Rogaland",3
"1091","Norway",2020-08-19,"Rogaland",2
"1092","Norway",2020-08-20,"Rogaland",4
"1093","Norway",2020-08-21,"Rogaland",0
"1094","Norway",2020-08-22,"Rogaland",1
"1095","Norway",2020-08-23,"Rogaland",0
"1096","Norway",2020-08-24,"Rogaland",0
"1097","Norway",2020-08-25,"Rogaland",4
"1098","Norway",2020-08-26,"Rogaland",1
"1099","Norway",2020-08-27,"Rogaland",5
"1100","Norway",2020-08-28,"Rogaland",1
"1101","Norway",2020-08-29,"Rogaland",1
"1102","Norway",2020-08-30,"Rogaland",1
"1103","Norway",2020-08-31,"Rogaland",1
"1104","Norway",2020-09-01,"Rogaland",5
"1105","Norway",2020-09-02,"Rogaland",3
"1106","Norway",2020-09-03,"Rogaland",6
"1107","Norway",2020-09-04,"Rogaland",6
"1108","Norway",2020-09-05,"Rogaland",3
"1109","Norway",2020-09-06,"Rogaland",1
"1110","Norway",2020-09-07,"Rogaland",3
"1111","Norway",2020-09-08,"Rogaland",7
"1112","Norway",2020-09-09,"Rogaland",4
"1113","Norway",2020-09-10,"Rogaland",5
"1114","Norway",2020-09-11,"Rogaland",4
"1115","Norway",2020-09-12,"Rogaland",2
"1116","Norway",2020-09-13,"Rogaland",1
"1117","Norway",2020-09-14,"Rogaland",1
"1118","Norway",2020-09-15,"Rogaland",10
"1119","Norway",2020-09-16,"Rogaland",6
"1120","Norway",2020-09-17,"Rogaland",4
"1121","Norway",2020-09-18,"Rogaland",0
"1122","Norway",2020-09-19,"Rogaland",2
"1123","Norway",2020-09-20,"Rogaland",3
"1124","Norway",2020-09-21,"Rogaland",1
"1125","Norway",2020-09-22,"Rogaland",18
"1126","Norway",2020-09-23,"Rogaland",43
"1127","Norway",2020-09-24,"Rogaland",6
"1128","Norway",2020-09-25,"Rogaland",10
"1129","Norway",2020-09-26,"Rogaland",10
"1130","Norway",2020-09-27,"Rogaland",2
"1131","Norway",2020-09-28,"Rogaland",4
"1132","Norway",2020-09-29,"Rogaland",2
"1133","Norway",2020-09-30,"Rogaland",10
"1134","Norway",2020-10-01,"Rogaland",6
"1135","Norway",2020-03-26,"Svalbard",0
"1136","Norway",2020-03-27,"Svalbard",0
"1137","Norway",2020-03-28,"Svalbard",0
"1138","Norway",2020-03-29,"Svalbard",0
"1139","Norway",2020-03-30,"Svalbard",0
"1140","Norway",2020-03-31,"Svalbard",0
"1141","Norway",2020-04-01,"Svalbard",0
"1142","Norway",2020-04-02,"Svalbard",0
"1143","Norway",2020-04-03,"Svalbard",0
"1144","Norway",2020-04-04,"Svalbard",0
"1145","Norway",2020-04-05,"Svalbard",0
"1146","Norway",2020-04-06,"Svalbard",0
"1147","Norway",2020-04-07,"Svalbard",0
"1148","Norway",2020-04-08,"Svalbard",0
"1149","Norway",2020-04-09,"Svalbard",0
"1150","Norway",2020-04-10,"Svalbard",0
"1151","Norway",2020-04-11,"Svalbard",0
"1152","Norway",2020-04-12,"Svalbard",0
"1153","Norway",2020-04-13,"Svalbard",0
"1154","Norway",2020-04-14,"Svalbard",0
"1155","Norway",2020-04-15,"Svalbard",0
"1156","Norway",2020-04-16,"Svalbard",0
"1157","Norway",2020-04-17,"Svalbard",0
"1158","Norway",2020-04-18,"Svalbard",0
"1159","Norway",2020-04-19,"Svalbard",0
"1160","Norway",2020-04-20,"Svalbard",0
"1161","Norway",2020-04-21,"Svalbard",0
"1162","Norway",2020-04-22,"Svalbard",0
"1163","Norway",2020-04-23,"Svalbard",0
"1164","Norway",2020-04-24,"Svalbard",0
"1165","Norway",2020-04-25,"Svalbard",0
"1166","Norway",2020-04-26,"Svalbard",0
"1167","Norway",2020-04-27,"Svalbard",0
"1168","Norway",2020-04-28,"Svalbard",0
"1169","Norway",2020-04-29,"Svalbard",0
"1170","Norway",2020-04-30,"Svalbard",0
"1171","Norway",2020-05-01,"Svalbard",0
"1172","Norway",2020-05-02,"Svalbard",0
"1173","Norway",2020-05-03,"Svalbard",0
"1174","Norway",2020-05-04,"Svalbard",0
"1175","Norway",2020-05-05,"Svalbard",0
"1176","Norway",2020-05-06,"Svalbard",0
"1177","Norway",2020-05-07,"Svalbard",0
"1178","Norway",2020-05-08,"Svalbard",0
"1179","Norway",2020-05-09,"Svalbard",0
"1180","Norway",2020-05-10,"Svalbard",0
"1181","Norway",2020-05-11,"Svalbard",0
"1182","Norway",2020-05-12,"Svalbard",0
"1183","Norway",2020-05-13,"Svalbard",0
"1184","Norway",2020-05-14,"Svalbard",0
"1185","Norway",2020-05-15,"Svalbard",0
"1186","Norway",2020-05-16,"Svalbard",0
"1187","Norway",2020-05-17,"Svalbard",0
"1188","Norway",2020-05-18,"Svalbard",0
"1189","Norway",2020-05-19,"Svalbard",0
"1190","Norway",2020-05-20,"Svalbard",0
"1191","Norway",2020-05-21,"Svalbard",0
"1192","Norway",2020-05-22,"Svalbard",0
"1193","Norway",2020-05-23,"Svalbard",0
"1194","Norway",2020-05-24,"Svalbard",0
"1195","Norway",2020-05-25,"Svalbard",0
"1196","Norway",2020-05-26,"Svalbard",0
"1197","Norway",2020-05-27,"Svalbard",0
"1198","Norway",2020-05-28,"Svalbard",0
"1199","Norway",2020-05-29,"Svalbard",0
"1200","Norway",2020-05-30,"Svalbard",0
"1201","Norway",2020-05-31,"Svalbard",0
"1202","Norway",2020-06-01,"Svalbard",0
