"","state","site","date","dailycases","note"
"1701","Ireland","Wicklow",2020-04-19,2,"NA"
"1702","Ireland","Wicklow",2020-04-20,17,"NA"
"1703","Ireland","Wicklow",2020-04-21,6,"NA"
"1704","Ireland","Wicklow",2020-04-22,37,"NA"
"1705","Ireland","Wicklow",2020-04-23,52,"NA"
"1706","Ireland","Wicklow",2020-04-24,3,"NA"
"1707","Ireland","Wicklow",2020-04-25,-4,"NA"
"1708","Ireland","Wicklow",2020-04-26,1,"NA"
"1709","Ireland","Wicklow",2020-04-27,6,"NA"
"1710","Ireland","Wicklow",2020-04-28,25,"NA"
"1711","Ireland","Wicklow",2020-04-29,10,"NA"
"1712","Ireland","Wicklow",2020-04-30,5,"NA"
"1713","Ireland","Wicklow",2020-05-01,14,"NA"
"1714","Ireland","Wicklow",2020-05-02,4,"NA"
"1715","Ireland","Wicklow",2020-05-03,3,"NA"
"1716","Ireland","Wicklow",2020-05-04,3,"NA"
